ts_code,name,industry,close,amount,circ_mv
000930.SZ,中粮科技,农业综合,5.41,465249.31359,1004259.923
000929.SZ,兰州黄河,啤酒,9.18,27987.7878,170525.0178
000928.SZ,中钢国际,建筑工程,5.49,75945.34655,787610.2779
000927.SZ,中国铁物,仓储物流,2.5,92777.63873,1512587.65
000926.SZ,福星股份,区域地产,2.18,98172.78583,342959.5838
000925.SZ,众合科技,运输设备,8.21,139462.4748,550896.3365
000923.SZ,河钢资源,普钢,16.4,215869.14632,1029758.296
000922.SZ,佳电股份,电气设备,12.18,86529.15128,858603.7656
000921.SZ,海信家电,家用电器,26.25,321703.72638,2424877.6125
000920.SZ,沃顿科技,塑料,12.94,506513.19348,611541.6826
000919.SZ,金陵药业,化学制药,6.73,99236.736,418416.214
000917.SZ,电广传媒,广告包装,7.03,179479.01423,996473.9582
000915.SZ,华特达因,化学制药,24.38,45849.58908,570791.6302
000913.SZ,钱江摩托,摩托车,10.76,33045.31483,559630.5052
000912.SZ,泸天化,农药化肥,4.18,228774.33132,655424.0
000911.SZ,*ST广糖,食品,5.36,54260.77,214571.4128
000910.SZ,大亚圣象,家居用品,6.26,302079.81654,342569.1726
000909.SZ,*ST数源,区域地产,5.54,21776.63,242491.6724
000908.SZ,石药景峰,化学制药,6.2,102442.3552,545460.128
000906.SZ,浙商中拓,仓储物流,6.23,59237.1535,438406.0345
000905.SZ,厦门港务,港口,9.37,154273.77546,695074.1897
000903.SZ,ST云动,汽车配件,2.06,25111.426,395573.8896
000902.SZ,新洋丰,农药化肥,14.03,102364.80048,1603325.1102
000901.SZ,航天科技,汽车配件,14.48,148663.69237,1155783.8984
000900.SZ,现代投资,路桥,3.58,38890.0982,543355.4308
000899.SZ,赣能股份,火力发电,9.39,74094.85636,916161.4542
000898.SZ,鞍钢股份,普钢,2.06,73919.7715,1639246.648
000897.SZ,津滨发展,区域地产,1.95,91716.62484,315362.112
000895.SZ,双汇发展,食品,23.26,213686.86444,8057757.5772
000893.SZ,亚钾国际,农药化肥,40.29,574024.8442,3268076.2107
000892.SZ,欢瑞世纪,影视音像,4.73,586435.24738,336207.8324
000890.SZ,法尔胜,环境保护,7.95,219294.46351,333495.345
000889.SZ,中嘉博创,通信设备,3.89,109469.477,338352.0055
000888.SZ,峨眉山A,旅游景点,9.54,89357.71753,502675.0974
000887.SZ,中鼎股份,汽车配件,19.54,544969.4725,2568280.1524
000886.SZ,海南高速,区域地产,4.79,58359.16106,468383.8751
000885.SZ,城发环境,环境保护,11.8,28403.76505,757652.394
000883.SZ,湖北能源,水力发电,4.44,77571.65015,2876902.7508
000882.SZ,华联股份,其他商业,1.64,243043.58986,448644.3204
000881.SZ,中广核技,化工原料,6.6,55766.8834,596462.394
000880.SZ,潍柴重机,专用机械,26.17,634490.83133,594129.1356
000878.SZ,云南铜业,铜,16.82,486837.31762,3370090.1856
000877.SZ,天山股份,水泥,3.75,52084.533,2666433.825
000876.SZ,新希望,饲料,7.28,309614.03535,3276006.0424
000875.SZ,电投绿能,火力发电,4.83,253294.91875,1614398.4717
000869.SZ,张裕A,红黄酒,16.78,48168.85317,763583.3304
000868.SZ,安凯客车,汽车整车,3.99,216224.87674,374866.086
000863.SZ,三湘印象,区域地产,4.75,95073.5,553286.6975
000862.SZ,银星能源,新型电力,5.54,99375.44175,395106.4844
000860.SZ,顺鑫农业,白酒,10.67,161005.24638,791465.389
000859.SZ,国风新材,塑料,9.73,583665.03214,871730.9384
000858.SZ,五粮液,白酒,70.27,1187499.48777,27275394.6618
000856.SZ,冀东装备,专用机械,8.83,35176.67976,200441.0
000852.SZ,石化机械,化工机械,5.59,77866.51527,531194.7251
000850.SZ,华茂股份,纺织,4.29,160107.21928,404707.6176
000848.SZ,承德露露,软饮料,8.17,67240.433,825671.7197
000839.SZ,国安股份,综合类,2.91,381548.33972,1140669.4824
000838.SZ,*ST发展,区域地产,2.24,91262.422,236043.5616
000837.SZ,秦川机床,机床制造,9.83,135334.4123,990271.7425
000833.SZ,粤桂股份,综合类,20.04,365463.86242,909228.2268
000831.SZ,中国稀土,小金属,55.3,1622202.3964,5868551.024
000830.SZ,鲁西化工,化工原料,11.98,271268.67852,2281205.4836
000829.SZ,天音控股,其他商业,9.77,524072.54891,1000574.7169
000828.SZ,东莞控股,路桥,10.1,39357.80102,1049912.17
000826.SZ,*ST启环,环境保护,1.89,17332.8532,269353.9926
000825.SZ,太钢不锈,特种钢,3.44,105173.52956,1959509.2432
000823.SZ,超声电子,元器件,25.2,4382095.03862,1499229.144
000822.SZ,山东海化,化工原料,4.36,35013.9717,390260.0684
000821.SZ,ST京机,电气设备,7.52,39467.72484,450128.9264
000820.SZ,神雾节能,综合类,3.56,36737.1518,105720.2164
000819.SZ,岳阳兴长,石油加工,12.36,52656.8785,452400.8436
000818.SZ,航锦科技,化工原料,12.37,314422.18376,814207.5018
000816.SZ,智慧农业,农用机械,2.94,113791.08982,423215.6754
000815.SZ,美利云,通信设备,15.85,762190.9823,1101991.855
000813.SZ,德展健康,化学制药,3.36,148112.76449,704473.728
000812.SZ,陕西金叶,广告包装,3.83,105604.0041,289597.6751
000811.SZ,冰轮环境,工程机械,40.03,2379984.74697,3943677.9418
000810.SZ,创维数字,家用电器,9.68,135022.77183,1082377.1376
000809.SZ,和展能源,电气设备,3.52,72004.177,290326.5376
000807.SZ,云铝股份,铝,26.77,1509781.0481,9283622.6431
000803.SZ,山高环能,环境保护,7.21,60202.43399,335184.6806
000802.SZ,北京文化,影视音像,4.05,243203.37548,289795.32
000801.SZ,四川九洲,家用电器,12.15,109312.17572,1234367.1
000800.SZ,一汽解放,汽车整车,5.93,53758.36692,2917936.555
000799.SZ,酒鬼酒,白酒,37.84,203492.91214,1229412.14
000798.SZ,中水渔业,渔业,10.4,244842.26239,380469.648
000797.SZ,中国武夷,全国地产,2.72,181570.6034,427196.128
000796.SZ,凯撒旅业,旅游服务,3.86,219380.997,513676.7568
000795.SZ,英洛华,矿物制品,8.29,87494.34763,925370.421
000793.SZ,ST华闻,出版业,2.09,16748.75,556922.9688
000792.SZ,盐湖股份,农药化肥,24.96,996406.34033,13207629.1776
000791.SZ,甘肃能源,水力发电,7.3,132661.13753,1413011.579
000790.SZ,华神科技,中成药,4.31,232120.55226,268359.0037
000789.SZ,万年青,水泥,4.15,27425.3098,330929.383
000788.SZ,北大医药,化学制药,5.54,126260.64419,330177.0196
000786.SZ,北新建材,其他建材,16.27,297607.88083,2748829.1906
000785.SZ,居然智家,百货,2.31,182165.01251,1426823.8908
000783.SZ,长江证券,证券,8.51,544188.1377,4706092.0379
000782.SZ,恒申新材,化纤,8.3,137039.156,438355.868
000779.SZ,甘咨询,建筑工程,9.0,310771.7867,418301.73
000778.SZ,新兴铸管,钢加工,3.63,136220.5271,1413322.8219
000777.SZ,中核科技,机械基件,16.79,48571.82638,643746.7332
000776.SZ,广发证券,证券,20.98,916911.15502,12386695.4314
000768.SZ,中航西飞,航空,22.91,500792.06385,6360764.474
000767.SZ,晋控电力,火力发电,3.44,206836.78277,1001812.7616
000766.SZ,通化金马,化学制药,15.81,226477.01381,1526635.1016
000762.SZ,西藏矿业,小金属,22.17,193535.2041,1154614.9302
000761.SZ,本钢板材,普钢,2.33,49351.6446,864054.8933
000759.SZ,中百集团,超市连锁,6.83,823250.13988,447847.198
000758.SZ,中色股份,铅锌,5.99,105232.67757,1187444.5011
000757.SZ,浩物股份,汽车服务,4.29,47344.1372,228535.2069
000756.SZ,新华制药,化学制药,14.67,309278.67665,731846.5443
000755.SZ,山西高速,路桥,4.72,15265.88811,692570.4144
000753.SZ,漳州发展,综合类,5.26,283533.12358,521519.0586
000752.SZ,*ST西发,啤酒,8.71,8353.79919,229733.6535
000751.SZ,锌业股份,铅锌,4.69,116408.233,757730.5169
000750.SZ,国海证券,证券,3.7,157133.6676,2144595.48
000739.SZ,普洛药业,化学制药,24.82,497643.8839,2874105.6154
000738.SZ,航发控制,航空,19.63,324868.31815,2581706.192
000737.SZ,北方铜业,铜,14.43,802676.40337,2748254.9718
000736.SZ,中交发展,全国地产,4.76,162636.05562,355618.8384
000735.SZ,罗牛山,农业综合,6.09,410048.82306,700896.5775
000733.SZ,振华科技,元器件,41.6,591278.33964,2304989.856
000731.SZ,四川美丰,农药化肥,8.23,199435.32527,451683.7157
000729.SZ,燕京啤酒,啤酒,11.05,319736.21773,2773115.4035
000728.SZ,国元证券,证券,7.53,157180.09458,3285924.7587
000727.SZ,冠捷科技,元器件,2.29,166605.964,1037270.843
000726.SZ,鲁泰A,纺织,6.19,61121.00869,364799.2935
000725.SZ,京东方A,元器件,6.07,10887236.0652,21467850.3987
000723.SZ,美锦能源,焦炭加工,3.62,188468.45451,1591053.712
000722.SZ,湖南发展,水力发电,14.36,323176.56507,666531.3188
000721.SZ,西安饮食,酒店餐饮,6.48,175015.26862,332009.4744
000720.SZ,新能泰山,电气设备,4.07,171680.8515,511408.3612
000719.SZ,中原传媒,出版业,12.01,83451.32123,801244.1475
000718.SZ,苏宁环球,区域地产,2.08,106854.53192,474675.3648
000717.SZ,中南股份,普钢,2.21,44832.21,535637.0591
000716.SZ,黑芝麻,食品,5.18,143767.6428,381105.103
000715.SZ,中兴商业,百货,5.45,39060.97597,264995.9495
000713.SZ,国投丰乐,种植业,6.87,318312.46309,421828.305
000712.SZ,锦龙股份,证券,10.35,801208.69488,927084.7935
000711.SZ,京蓝科技,环境保护,5.07,608264.334,1195006.5543
000710.SZ,贝瑞基因,医疗保健,9.38,426824.04997,314724.7012
000709.SZ,河钢股份,普钢,2.08,129020.50555,2149765.7792
000708.SZ,中信特钢,特种钢,12.84,210223.57712,6480523.3944
000707.SZ,双环科技,化工原料,4.54,29636.87103,250019.4344
000705.SZ,浙江震元,医药商业,7.19,43324.689,202733.0507
000703.SZ,恒逸石化,化纤,16.95,1212520.72065,6934082.0139
000702.SZ,正虹科技,饲料,5.86,52036.98925,203122.1914
000701.SZ,厦门信达,商贸代理,5.28,59275.929,352570.2048
000700.SZ,模塑科技,汽车配件,12.4,759811.72854,1138339.096
000698.SZ,ST沈化,石油加工,3.68,21750.9168,289142.8992
000697.SZ,炼石航空,航空,9.25,55414.3299,604124.2525
000695.SZ,滨海能源,化工原料,13.08,43045.079,290366.9748
000692.SZ,惠天热电,供气供热,4.25,41202.31084,226454.025
000691.SZ,亚太实业,化工原料,9.27,59997.609,299671.29
000690.SZ,宝新能源,火力发电,5.23,233424.95602,1137246.8686
000688.SZ,国城矿业,铅锌,26.03,474573.51418,3084720.0302
000686.SZ,东北证券,证券,7.81,104370.72228,1827893.7149
000685.SZ,中山公用,水务,10.95,91639.95795,1365007.1805
000683.SZ,博源化工,化工原料,5.78,266345.38351,1929691.0324
000682.SZ,东方电子,电气设备,10.73,88415.82629,1438463.8
000681.SZ,视觉中国,互联网,16.41,259067.56205,1109537.535
000680.SZ,山推股份,工程机械,9.39,131205.86407,1234381.6995
000679.SZ,大连友谊,百货,6.64,64767.90394,236649.6
000678.SZ,襄阳轴承,汽车配件,9.02,66505.1981,414569.8436
000677.SZ,ST海龙,化纤,1.86,46209.1208,160699.8894
000676.SZ,智度股份,互联网,6.77,195955.54114,852362.1591
000672.SZ,上峰材料,水泥,15.51,267038.18164,1503532.4205
000670.SZ,盈方微,元器件,7.83,435038.3331,650242.4103
000669.SZ,ST金鸿,供气供热,4.18,17086.77076,284410.8784
000668.SZ,荣丰控股,房产服务,19.35,160706.9684,284139.0765
000665.SZ,湖北广电,影视音像,4.09,54494.74436,465081.9982
000663.SZ,永安林业,林业,6.08,31702.41809,186231.1296
000661.SZ,长春高新,生物制药,74.13,501882.60388,2926485.6075
000659.SZ,珠海中富,广告包装,2.8,58419.0858,359996.7
000657.SZ,中钨高新,小金属,60.49,4593961.17551,8791931.148
000656.SZ,金科股份,全国地产,1.25,360436.82135,948387.075
000655.SZ,金岭矿业,普钢,7.22,34204.14239,429835.6244
000652.SZ,泰达股份,批发业,3.42,44144.31748,498712.095
000651.SZ,格力电器,家用电器,38.0,1862620.59405,20948993.4
000650.SZ,仁和药业,中成药,5.33,137801.10836,709628.6314
000639.SZ,ST西王,食品,1.63,54844.9666,175946.4706
000637.SZ,茂化实华,石油加工,4.22,38691.82213,153856.6846
000636.SZ,风华高科,元器件,59.25,9655620.029,6798878.25
000635.SZ,英力特,化工原料,7.44,79558.61314,272913.9312
000633.SZ,合金投资,小金属,5.27,42059.4198,202951.0728
000632.SZ,ST三木,综合类,3.98,40164.026,185261.6768
000631.SZ,顺发恒能,综合类,3.03,77907.0821,696900.0303
000630.SZ,铜陵有色,铜,6.09,690464.92358,6786088.0353
000629.SZ,钒钛股份,小金属,2.92,181344.10806,2712809.7648
000628.SZ,高新发展,建筑工程,60.01,856029.95085,1153623.8386
000626.SZ,远大控股,商贸代理,9.1,109213.72072,458924.648
000625.SZ,长安汽车,汽车整车,7.15,224425.50491,5910920.2295
000623.SZ,吉林敖东,中成药,17.75,154285.18608,2114066.3575
000620.SZ,盈新发展,全国地产,3.27,1080017.68207,1527661.8576
000619.SZ,海螺新材,其他建材,5.17,51337.88138,186120.0
000617.SZ,中油资本,多元金融,6.97,499568.00741,8811529.1327
000615.SZ,*ST美谷,医疗保健,3.24,20396.1594,299730.0348
000612.SZ,焦作万方,铝,11.32,429619.28131,1349569.7208
000610.SZ,*ST西旅,旅游服务,8.42,71540.15559,198294.6206
000609.SZ,*ST中迪,区域地产,9.8,49871.91818,284898.74
000608.SZ,阳光股份,区域地产,7.26,127275.70608,418792.5918
000607.SZ,华媒控股,广告包装,4.53,104619.58896,400933.1766
000605.SZ,渤海股份,水务,5.93,20972.40311,209126.5498
000603.SZ,盛达资源,铅锌,34.18,1008111.9805,2278836.6552
000601.SZ,韶能股份,水力发电,6.19,163665.682,649713.8515
000600.SZ,建投能源,火力发电,7.34,73420.06079,800097.3606
000599.SZ,青岛双星,汽车配件,4.58,49707.17761,374067.8818
000598.SZ,兴蓉环境,水务,7.03,130460.742,2097476.7052
000597.SZ,东北制药,化学制药,4.89,104326.91835,689100.6093
000596.SZ,古井贡酒,白酒,95.46,258358.19479,3900495.6
000595.SZ,新能股份,新型电力,5.32,65494.56992,605765.2048
000593.SZ,德龙汇能,供气供热,22.55,358178.15504,808379.165
000592.SZ,平潭发展,林业,8.5,2327587.95127,1627828.54
000591.SZ,太阳能,新型电力,4.29,147792.04636,1674556.884
000590.SZ,古汉医药,中成药,9.1,27820.435,217809.41
000589.SZ,贵州轮胎,汽车配件,4.27,81133.03425,659335.2689
000586.SZ,汇源通信,通信设备,14.17,181920.66837,270916.23
000582.SZ,北部湾港,港口,9.91,400483.68853,2137436.5662
000581.SZ,威孚高科,汽车配件,18.01,99301.2937,1429797.691
000576.SZ,甘化科工,电气设备,8.59,107625.06136,372647.3427
000573.SZ,粤宏远A,区域地产,3.87,59930.92354,244800.6426
000572.SZ,海马汽车,汽车整车,4.25,466773.77209,697957.5675
000571.SZ,新大洲A,煤炭开采,6.65,166604.80002,541304.813
000570.SZ,苏常柴A,农用机械,5.35,53962.56835,297295.4875
000568.SZ,泸州老窖,白酒,72.2,651137.36892,10621053.922
000567.SZ,海德股份,多元金融,6.28,132606.27976,1223824.1688
000566.SZ,海南海药,化学制药,5.07,636278.60662,657404.3385
000565.SZ,渝三峡A,染料涂料,6.82,116230.51569,295709.8804
000564.SZ,供销大集,百货,1.55,424512.00981,2339706.3225
000563.SZ,陕国投A,多元金融,2.96,91693.13918,1513735.2384
000561.SZ,烽火电子,通信设备,8.04,133707.99943,624102.9096
000560.SZ,我爱我家,房产服务,3.19,1304403.94059,747317.5039
000559.SZ,万向钱潮,汽车配件,11.72,1851935.56865,3884313.5404
000558.SZ,天府文旅,旅游景点,3.67,97822.87768,472945.5233
000557.SZ,西部创业,铁路,3.71,23487.64566,540886.9102
000555.SZ,神州信息,软件服务,10.52,112424.23707,1025612.5788
000554.SZ,泰山石油,石油贸易,6.44,68618.077,231392.2912
000553.SZ,安道麦A,农药化肥,5.68,30539.141,1236576.896
000552.SZ,甘肃能化,煤炭开采,2.53,181544.84637,942630.8155
000551.SZ,创元科技,专用机械,12.45,113892.83233,603030.69
000550.SZ,江铃汽车,汽车整车,16.59,65805.747,860130.4488
000548.SZ,湖南投资,路桥,4.68,25789.86652,233632.9944
000547.SZ,航天发展,通信设备,15.02,752926.38459,2386859.8922
000546.SZ,金圆股份,环境保护,4.51,56403.4005,314214.0452
000545.SZ,金浦钛业,化工原料,2.26,99528.55548,222701.1006
000544.SZ,中原环保,环境保护,7.3,25253.14724,711519.685
000543.SZ,皖能电力,火力发电,7.29,142881.76162,1652543.3457
000541.SZ,佛山照明,家用电器,4.96,28963.08996,610337.7712
000539.SZ,粤电力A,火力发电,5.23,155463.199,1336467.3487
000538.SZ,云南白药,中成药,51.09,373037.32041,9115132.4316
000537.SZ,绿发电力,新型电力,7.56,81665.288,1554122.7324
000536.SZ,华映科技,元器件,3.7,644032.83452,1022340.525
000534.SZ,万泽股份,生物制药,23.98,294526.08531,1209867.736
000533.SZ,顺钠股份,电气设备,11.05,498760.79224,756817.152
000532.SZ,华金资本,多元金融,14.26,743329.02018,489901.8722
000531.SZ,穗恒运A,火力发电,5.69,31074.81896,517645.1895
000530.SZ,冰山冷热,机械基件,5.35,97076.16393,321062.4345
000529.SZ,广弘控股,食品,5.04,26849.00283,287221.7376
000528.SZ,柳工,工程机械,7.69,155071.62521,1567025.7043
000526.SZ,学大教育,文教休闲,35.69,63975.221,433538.9215
000525.SZ,红太阳,农药化肥,4.72,106093.37394,524750.72
000524.SZ,岭南控股,旅游服务,9.28,70881.07645,621767.888
000523.SZ,红棉股份,食品,3.53,584022.47532,633570.7893
000521.SZ,长虹美菱,家用电器,4.45,36593.29539,389503.5605
000520.SZ,凤凰航运,水运,4.3,171299.122,435195.905
000519.SZ,中兵红箭,专用机械,15.68,852636.93124,2183532.512
000518.SZ,四环生物,生物制药,3.87,123455.22944,398430.3159
000517.SZ,荣安地产,区域地产,2.06,101255.20448,513349.1984
000516.SZ,国际医学,医疗保健,4.38,146774.29983,965679.7992
000514.SZ,渝开发,区域地产,4.4,81280.66633,371259.24
000513.SZ,丽珠集团,化学制药,26.7,123324.945,1515630.306
000510.SZ,新金路,化工原料,18.53,787148.48313,1124746.5404
000509.SZ,华塑控股,元器件,3.8,441798.34911,407787.424
000507.SZ,珠海港,新型电力,5.06,40027.44076,456591.377
000506.SZ,招金黄金,黄金,18.69,658001.2678,1735753.383
000505.SZ,京粮控股,食品,6.88,272559.66048,455439.0064
000504.SZ,南华生物,医疗保健,11.01,58783.81029,362363.7624
000503.SZ,国新健康,软件服务,6.89,77351.17442,674693.2595
000501.SZ,武商集团,百货,7.33,63109.12567,563159.4287
000498.SZ,山东路桥,建筑工程,5.07,50109.19572,734819.3346
000488.SZ,ST晨鸣,造纸,2.06,31049.153,350079.3458
000430.SZ,张家界,旅游景点,7.08,103425.55016,262354.002
000429.SZ,粤高速A,路桥,12.45,87984.46,1622645.7255
000428.SZ,华天酒店,酒店餐饮,4.34,331284.7662,442213.884
000426.SZ,兴业银锡,铅锌,34.93,1325019.94895,6200688.0215
000425.SZ,徐工机械,工程机械,7.39,897612.18693,6649584.7411
000423.SZ,东阿阿胶,中成药,45.6,238523.08136,2912473.368
000422.SZ,湖北宜化,农药化肥,11.98,140182.8152,1278608.5082
000421.SZ,南京公用,供气供热,5.72,40242.9819,328446.976
000420.SZ,吉林化纤,化纤,3.57,109377.09246,877782.7821
000419.SZ,通程控股,百货,5.09,25551.342,276683.5943
000417.SZ,合百集团,百货,5.87,159236.38939,457289.1425
000415.SZ,渤海租赁,多元金融,4.31,377480.959,2324345.8909
000411.SZ,英特集团,医药商业,10.07,36541.51348,567682.0513
000410.SZ,沈阳机床,机床制造,5.44,457386.36689,1072233.9552
000409.SZ,云鼎科技,软件服务,9.03,46601.43976,533197.9317
000408.SZ,藏格矿业,农药化肥,72.31,501963.37283,11344703.6073
