date,code,name,close,pct_chg,pct_5d,pct_10d,pct_20d,pct_60d,turnover,up_count,down_count,amount_yi
2026-09-03,BK1101,先进封装,3337.22,-0.02,-3.14,-1.38,0.45,-10.69,2.81,30,49,697.50838752
2026-09-03,BK1102,空气能热泵,1717.87,0.9,2.8,7.95,7.21,3.65,2.33,20,16,201.73083557
2026-09-03,BK1103,熔盐储能,1070.52,-1.46,1.87,3.3,0.53,-0.97,1.22,1,9,23.61113673
2026-09-03,BK1104,信创,1788.45,-0.69,1.92,3.93,-1.37,-0.71,2.54,53,190,903.2631919
2026-09-03,BK1106,创新药,1435.55,-0.15,-3.78,-7.49,2.07,11.27,2.42,85,110,541.71144885
2026-09-03,BK1107,科创板做市商,1443.77,0.84,-0.23,3.29,0.95,7.31,0.61,14,0,102.65061346
2026-09-03,BK1108,科创板做市股,1310.18,1.09,-1.15,-1.93,-0.15,0.04,0.9,25,20,200.63992479
2026-09-03,BK1109,供销社概念,1081.58,-1.29,1.54,4.57,7.49,8.89,5.78,4,17,89.93253485
2026-09-03,BK1110,Web3.0,1680.79,-1.55,2.76,4.59,-2.16,-2.86,4.06,6,42,216.91672795
2026-09-03,BK1111,AIGC概念,1981.88,-0.74,4.99,5.41,0.95,-0.89,4.57,30,94,751.54809005
2026-09-03,BK1112,破净股,1451.39,-0.4,0.54,1.98,2.66,4.4,0.59,126,238,935.0868478
2026-09-03,BK1113,复合集流体,1856.33,0.16,-4.31,-0.66,3.12,-15.82,4.01,10,20,189.41525967
2026-09-03,BK1115,跨境电商,1474.85,-0.65,2.3,3.64,3.56,0.2,2.53,50,118,319.71705028
2026-09-03,BK1116,抗菌面料,1492.14,-0.85,-0.49,0.4,1.02,-6.75,1.6,5,11,19.78410269
2026-09-03,BK1118,数据确权,1368.74,-1.41,2.13,4.07,-0.59,-3.39,4.59,6,32,130.37290112
2026-09-03,BK1119,PLC概念,1443.6,0.18,-0.14,1.34,-4.57,-11.09,0.88,6,4,26.82386663
2026-09-03,BK1121,第四代半导体,2171.91,0.73,-5.07,-7.21,-3.66,2.91,0.98,2,2,16.34997288
2026-09-03,BK1124,毫米波概念,2184.74,-0.36,0.93,2.52,2.22,-8.45,2.81,15,40,377.63831104
2026-09-03,BK1125,电子后视镜,1620.69,-1.04,0.99,3.38,1.19,-4.22,1.99,7,19,69.93068925
2026-09-03,BK1126,ChatGPT概念,1931.92,-0.96,2.74,4.04,-2.56,-1.98,3.4,15,47,341.32234589
2026-09-03,BK1127,AI芯片,1863.32,-0.19,0.05,1.62,0.7,-2.89,1.71,13,25,331.15258262
2026-09-03,BK1128,CPO概念,8713.22,0.56,-3.34,0.48,6.53,-7.76,2.94,35,46,1687.04788151
2026-09-03,BK1129,数字水印,969.0,-1.04,1.97,6.41,-0.78,-5.55,3.06,4,12,34.42043304
2026-09-03,BK1130,时空大数据,1384.61,-1.29,3.41,3.58,-2.05,-5.54,2.57,7,21,57.7565688
2026-09-03,BK1131,同步磁阻电机,2043.75,0.46,-1.56,-1.18,-6.26,-9.96,1.86,4,3,15.09918406
2026-09-03,BK1132,MLOps概念,1043.95,1.03,4.3,5.38,-1.76,-1.19,2.37,5,5,28.09581772
2026-09-03,BK1133,ERP概念,1329.36,-0.22,2.89,3.51,-2.23,1.05,2.07,4,19,50.23353564
2026-09-03,BK1134,算力概念,1909.22,-0.5,0.91,2.35,-0.26,-4.58,1.76,74,160,1750.16825939
2026-09-03,BK1135,数据要素,1130.42,-0.73,1.68,2.88,-1.4,-3.35,2.15,41,127,459.6518491
2026-09-03,BK1136,光通信模块,3824.77,0.67,-2.08,1.78,6.24,-10.17,4.13,47,55,1681.1396675
2026-09-03,BK1137,存储芯片,2866.59,-0.17,-4.5,-1.47,1.08,-5.77,3.02,45,92,1598.68088369
2026-09-03,BK1138,液冷服务器,2174.2,2.15,3.07,8.75,8.61,-1.67,3.62,125,42,1819.07698137
2026-09-03,BK1139,中特估,1186.68,-0.16,0.09,1.6,0.47,1.67,0.3,32,43,574.25334381
2026-09-03,BK1141,混合现实,1877.52,-0.27,0.83,2.21,0.6,-11.31,2.7,11,23,301.58319469
2026-09-03,BK1142,裸眼3D,1213.95,-0.48,0.12,2.27,0.57,-14.43,2.45,6,18,93.45179931
2026-09-03,BK1143,空间计算,1496.34,-0.61,2.98,3.21,1.32,-5.53,2.22,8,15,52.70105134
2026-09-03,BK1144,高压快充,1496.85,0.57,0.0,2.68,2.27,-4.13,2.61,32,26,221.49020147
2026-09-03,BK1145,机器人执行器,2010.95,1.3,1.12,2.98,-0.66,-8.92,1.76,27,8,119.33454214
2026-09-03,BK1146,减肥药,1236.89,0.41,-3.9,-7.84,2.8,13.61,2.19,20,21,142.31489234
2026-09-03,BK1147,SPD概念,971.4,-1.47,-2.93,-4.46,1.07,6.03,1.62,4,10,18.77628959
2026-09-03,BK1148,BC电池,1236.14,-0.66,-2.52,-0.97,2.05,-12.18,1.58,8,18,114.65841286
2026-09-03,BK1150,新型工业化,1479.95,0.04,0.74,2.56,0.97,-5.24,1.49,39,63,367.95681877
2026-09-03,BK1151,短剧互动游戏,1196.93,-1.63,5.3,5.24,0.99,-0.71,5.58,4,41,330.75135153
2026-09-03,BK1152,高带宽内存,2533.19,-0.18,-6.02,-2.38,0.94,-5.0,3.47,10,17,417.13258274
2026-09-03,BK1153,多模态AI,1235.44,-0.76,3.34,3.58,-0.74,-3.17,3.49,18,54,340.99384863
2026-09-03,BK1155,小米汽车,1601.12,-0.41,0.21,3.17,1.75,-8.23,1.89,33,74,542.1817834
2026-09-03,BK1156,PEEK材料概念,1772.33,-1.31,-0.73,2.31,1.18,-8.13,2.67,9,38,220.82139635
2026-09-03,BK1157,飞行汽车(eVTOL),1999.65,0.16,2.27,5.07,4.05,-3.43,1.78,33,46,215.43990781
2026-09-03,BK1158,微盘股,3696.1,-1.72,1.69,3.67,8.74,8.07,2.81,31,367,206.82220726
2026-09-03,BK1160,柔性屏(折叠屏),2251.47,0.2,-0.77,2.37,6.75,-8.34,2.78,36,52,640.07224464
2026-09-03,BK1161,英伟达概念,2232.56,0.23,0.87,4.62,4.56,-4.49,2.87,36,30,811.93982677
2026-09-03,BK1162,AI手机,1927.27,0.34,1.28,4.76,5.5,-4.4,2.52,13,17,222.91333919
2026-09-03,BK1163,可控核聚变,2363.09,0.46,-0.3,3.58,0.72,-4.8,1.65,43,44,567.36460093
2026-09-03,BK1164,AIPC,2627.27,-0.67,0.41,3.55,3.19,-5.28,2.16,16,34,414.17204052
2026-09-03,BK1166,低空经济,1589.86,-0.42,1.62,3.99,1.95,-5.45,1.82,97,202,742.74563763
2026-09-03,BK1168,铜缆高速连接,2658.68,0.16,-0.61,5.43,8.23,-12.13,4.3,18,21,410.90835883
2026-09-03,BK1169,Kimi概念,1054.71,-1.03,3.06,1.51,-6.65,-1.29,3.16,3,13,117.11937518
2026-09-03,BK1170,AI制药（医疗）,1323.83,-0.42,-2.27,-6.38,2.82,8.43,1.83,27,45,252.81753159
2026-09-03,BK1171,碳纤维,1663.34,-0.59,1.44,3.64,2.95,-9.61,2.74,11,32,173.14338592
2026-09-03,BK1172,AI语料,1026.29,-1.2,4.66,4.06,-2.04,-0.62,4.96,5,32,251.53195087
2026-09-03,BK1173,锂矿概念,1883.41,0.11,-3.04,0.22,-1.05,-10.95,1.41,21,16,347.6482679
2026-09-03,BK1174,合成生物,1275.28,-0.75,-1.36,-3.04,4.23,5.54,2.34,34,88,273.10706696
2026-09-03,BK1175,玻璃基板,2591.7,0.49,-2.15,0.09,2.36,-18.05,2.53,25,35,540.88234306
2026-09-03,BK1176,财税数字化,1601.12,-1.02,2.31,4.65,-4.19,-0.64,2.2,6,35,99.26777412
2026-09-03,BK1177,荣耀概念,2253.06,-0.12,-1.2,1.66,4.86,-4.32,2.91,20,35,424.07731294
2026-09-03,BK1178,AI眼镜,2268.69,-0.29,0.05,2.36,3.21,-6.83,2.41,43,93,904.29828581
2026-09-03,BK1179,房屋检测,1348.39,-0.49,1.13,1.56,1.46,-1.74,2.15,13,27,55.22104535
2026-09-03,BK1180,华为海思,2008.41,-0.38,-0.6,2.2,2.1,-5.56,3.73,16,28,313.86763401
2026-09-03,BK1181,并购重组概念,1309.47,-0.39,0.08,3.49,3.04,-2.04,1.97,58,101,715.02492034
2026-09-03,BK1182,智谱AI概念,1132.9,-0.82,3.9,4.69,-2.39,-2.4,4.03,7,28,134.09612105
2026-09-03,BK1183,谷子经济,1020.27,-1.03,4.08,4.14,1.15,-3.31,4.62,14,62,241.86116786
2026-09-03,BK1184,人形机器人,1679.43,0.62,0.47,2.48,0.19,-10.13,2.27,161,125,1265.27398053
2026-09-03,BK1185,冰雪经济,974.53,-0.33,1.91,3.94,2.98,-1.37,3.27,15,25,124.28050626
2026-09-03,BK1186,首发经济,1008.08,-0.77,1.8,2.87,2.05,-1.06,2.49,10,27,81.15697944
2026-09-03,BK1187,小红书概念,1179.56,-1.45,2.22,2.12,-0.77,-4.13,3.99,14,60,262.95516125
2026-09-03,BK1188,DeepSeek概念,1243.94,-0.67,1.42,2.4,-0.89,-0.43,2.5,64,194,969.05145536
2026-09-03,BK1189,腾讯云,1032.01,-0.78,0.12,1.72,-3.57,2.69,2.32,5,15,156.78191452
2026-09-03,BK1190,虚拟机器人,1335.52,-0.7,0.28,4.31,-1.65,-0.09,2.3,6,10,153.99303555
2026-09-03,BK1192,雅下水电概念,1197.2,0.05,0.48,2.25,0.08,-2.27,0.99,23,28,236.87909891
2026-09-03,BK1193,海南自贸,944.98,-0.88,-0.29,1.1,2.35,0.75,1.71,22,59,230.00356294
2026-09-03,BK1197,反内卷概念,1021.35,-0.56,-1.83,1.19,1.79,-2.5,1.18,48,104,436.28747328
2026-09-03,BK1198,2025三季报预增,1059.96,0.2,0.4,2.33,2.63,0.94,1.94,40,48,624.81381201
2026-09-03,BK1199,2025三季报预减,1177.13,-0.82,1.19,0.62,0.43,-11.56,2.86,2,6,17.32438643
2026-09-03,BK1628,2025三季报扭亏,844.11,-0.3,-0.96,-2.65,-0.99,-3.35,1.0,5,6,20.43970328
2026-09-03,BK1629,AI应用,762.65,-0.81,3.03,3.77,-1.59,0.36,3.08,59,213,1061.29683653
2026-09-03,BK1630,昨日首板,6064.66,-0.53,0.95,4.46,12.07,101.02,11.14,13,19,367.6955081
2026-09-03,BK1631,昨日炸板,494.27,-4.1,-2.41,-6.06,-10.24,-34.45,13.32,2,14,97.32990168
2026-09-03,BK1632,昨日高换手,487.86,-2.62,-3.93,-3.51,-9.0,-33.34,20.92,23,63,1081.82093586
2026-09-03,BK1633,昨日高振幅,827.0,-0.51,-1.83,-1.44,-2.15,-14.22,6.49,141,218,2929.3752113
2026-09-03,BK1635,长期破净,940.59,-0.26,0.83,2.52,3.17,1.32,0.65,71,100,513.5014439
2026-09-03,BK1636,红利破净股,1068.03,-0.02,0.62,1.09,2.1,3.72,0.28,18,18,248.88061122
2026-09-03,BK1637,东方财富热股,3604.06,-1.21,0.9,5.28,13.25,65.48,8.07,40,60,2272.09576237
2026-09-03,BK1638,最近多板,2329.54,-1.43,1.58,3.45,6.31,30.7,11.3,47,89,1321.37330139
2026-09-03,BK1639,周期股,926.98,0.78,-1.65,0.09,-0.59,-0.18,0.73,64,33,1697.07853325
2026-09-03,BK1640,价值股,954.79,0.21,0.24,0.27,0.26,2.0,0.61,57,36,332.38590842
2026-09-03,BK1641,红利股,1010.82,0.15,0.47,1.44,2.11,3.96,0.33,47,49,485.85332714
2026-09-03,BK1642,微利股,853.49,-0.6,1.47,3.78,4.98,-0.8,2.49,30,69,210.40295264
2026-09-03,BK1643,小盘股,868.21,0.19,-1.0,0.83,0.47,-4.0,1.95,431,530,3803.04091796
2026-09-03,BK1644,微盘精选,902.6,-2.0,1.23,3.06,8.29,5.61,2.66,2,44,22.07421163
2026-09-03,BK1645,昨日打二板以上表现,22078.81,1.59,19.74,34.16,72.86,460.0,23.03,6,4,90.10363018
2026-09-03,BK1646,消费电子概念,1035.52,-0.1,-0.08,2.63,3.11,-7.06,2.59,71,134,1346.73690639
2026-09-03,BK1647,电网概念,815.63,-0.24,0.26,2.13,0.15,-6.44,2.42,80,145,808.67181005
2026-09-03,BK1648,电池技术,908.75,-0.08,-0.84,1.9,1.79,-6.87,2.0,235,323,2463.8617271
2026-09-03,BK1649,油气资源,834.28,-0.73,1.05,2.67,2.66,0.19,0.94,51,103,423.47010798
2026-09-03,BK1650,通信技术,1044.79,-0.06,-0.79,2.63,4.25,-6.87,2.4,136,241,3430.59786165
2026-09-03,BK1651,显示技术,962.54,-0.19,-0.58,1.38,3.14,-8.14,2.15,13,35,190.09310795
2026-09-03,BK1652,新消费,878.57,-1.02,0.09,-1.08,2.84,3.79,2.05,13,67,140.67302084
2026-09-03,BK1653,味蕾经济,891.52,-0.75,0.15,-0.45,1.97,3.02,1.5,19,69,199.89851383
2026-09-03,BK1654,文娱消费,855.85,-0.77,4.38,5.13,2.71,-0.99,4.38,22,68,469.39627264
2026-09-03,BK1655,零售概念,853.51,0.11,2.23,2.94,2.88,1.81,1.57,23,37,152.20159157
2026-09-03,BK1656,特色药,889.8,-0.77,-2.18,-4.78,0.04,4.87,1.25,9,30,48.60625569
2026-09-03,BK1657,病原体防治,950.55,-0.53,-3.12,-5.35,3.85,10.07,3.07,52,113,372.50311073
2026-09-03,BK1658,创新医疗服务,946.6,-0.84,-2.87,-6.85,1.92,12.41,1.71,27,51,251.80332476
2026-09-03,BK1659,精准诊断,918.9,-0.78,-2.43,-4.48,4.29,9.3,1.44,12,48,96.76313069
2026-09-03,BK1660,光纤概念,1181.75,0.24,-1.55,3.82,9.06,-10.35,2.5,24,50,1122.93183023
2026-09-03,BK1661,行业龙头,940.28,0.39,-1.3,-1.14,-1.77,1.35,0.53,56,39,1649.93199737
2026-09-03,BK1662,权重股,1048.09,-0.03,-0.53,0.5,-0.32,2.5,0.25,25,25,1482.49403019
2026-09-03,BK1663,大盘股,989.23,0.24,-1.37,0.25,-0.63,0.29,0.54,149,138,5076.67468488
2026-09-03,BK1664,中盘股,979.55,0.44,-1.62,-0.55,-0.45,0.1,1.51,264,223,3469.27396789
2026-09-03,BK1665,大盘成长,1031.07,0.18,-2.98,-1.03,-2.46,-4.85,1.13,45,51,2499.01761829
2026-09-03,BK1666,大盘价值,967.69,0.46,0.2,1.71,1.36,2.55,0.44,50,36,993.26059795
2026-09-03,BK1667,小盘成长,959.61,0.3,-1.08,1.74,1.9,-7.53,2.58,158,196,1759.61247424
2026-09-03,BK1668,小盘价值,913.88,0.13,-0.78,0.24,-0.29,-1.54,1.47,136,155,796.2825247
2026-09-03,BK1669,中盘成长,1036.88,0.62,-2.48,-1.13,-0.42,-1.09,2.31,101,96,1957.5792165
2026-09-03,BK1670,中盘价值,949.23,0.26,-1.29,-0.39,-1.42,1.22,1.05,75,59,535.47436677
2026-09-03,BK1671,超跌股,730.5,-1.07,3.44,5.92,6.21,9.92,2.33,29,108,186.84523785
2026-09-03,BK1672,破发股,964.01,-0.99,0.55,1.83,4.9,5.38,1.53,136,523,625.81547227
2026-09-03,BK1673,破增发价股,946.14,-0.59,0.71,2.32,2.46,3.1,1.43,208,570,1677.12488079
2026-09-03,BK1674,近期新高,1527.02,-1.29,1.41,2.77,11.09,17.57,3.62,14,27,354.5365608
2026-09-03,BK1675,历史新高,1873.38,-1.11,16.23,1.3,21.58,23.67,2.73,2,8,152.20029661
2026-09-03,BK1676,百日新高,1615.96,-1.13,1.1,4.68,9.63,22.04,7.14,29,48,689.41972011
2026-09-03,BK1680,2026一季报预增,982.48,0.72,-1.17,0.46,0.98,-1.93,3.21,60,47,1070.83785301
2026-09-03,BK1681,2026一季报预减,930.09,-0.02,-0.67,2.88,3.44,0.33,2.58,3,9,73.85582003
2026-09-03,BK1682,2026一季报扭亏,1017.89,1.36,-2.15,2.55,2.88,-14.0,3.06,9,2,78.31729409
2026-09-03,BK1693,近期摘帽,1174.14,-0.66,0.66,3.22,4.12,17.41,3.37,30,40,144.28707811
2026-09-03,BK1698,股权集中,1053.91,-0.24,-0.51,0.31,0.63,5.39,0.4,25,56,210.77323262
2026-09-03,BK1699,股权分散,1117.02,-0.63,0.13,2.49,2.33,11.7,3.04,70,150,1046.84383616
2026-09-03,BK1700,密集调研,1074.32,0.49,-2.08,-0.48,0.31,7.43,1.72,12,10,253.22583154
2026-09-03,BK1710,先进制造风格,867.81,0.45,-2.39,-1.9,-2.58,-11.13,0.84,53,42,1058.97981117
2026-09-03,BK1711,消费风格,932.92,0.25,-0.31,-0.92,-0.92,-4.83,1.47,42,56,421.6023693
2026-09-03,BK1712,医药医疗风格,1053.41,0.6,-2.82,-6.88,0.07,7.32,1.34,69,28,435.77188419
2026-09-03,BK1713,科技风格,906.23,-0.3,-4.35,-1.67,-2.8,-8.12,1.35,29,69,2845.5357704
2026-09-03,BK1714,金融地产风格,1074.31,0.49,0.76,3.44,2.86,6.48,0.48,62,32,830.63210407
2026-09-03,BK1715,趋势股,789.66,-0.11,-1.35,-1.09,-2.84,-19.75,2.41,167,216,2301.81108348
2026-09-03,BK1716,反转股,603.95,0.68,1.04,-2.38,-13.24,-33.23,7.22,8,6,51.97405239
2026-09-03,BK1717,题材股,1373.46,-1.95,0.17,3.35,8.8,36.13,12.62,24,39,1227.58551652
2026-09-03,BK1721,高成长股,1123.99,0.39,0.2,2.62,3.84,12.4,2.2,49,50,999.35292061
2026-09-03,BK1722,高市净率,1109.04,-0.51,-2.12,0.51,2.33,10.9,4.23,70,126,2333.1696001
2026-09-03,BK1723,低市净率,1057.29,-0.27,0.66,2.06,2.8,5.73,0.62,70,109,509.86685118
2026-09-03,BK1743,券商金股,984.54,0.59,0.28,-0.88,-2.0,-1.55,1.51,15,6,776.34730125
2026-09-03,BK1749,2026中报预增,1047.34,0.32,-0.54,1.87,2.94,4.73,2.13,287,275,4953.34151643
2026-09-03,BK1750,2026中报扭亏,977.77,-0.54,0.27,2.63,3.95,-2.22,3.0,58,138,789.19824941
2026-09-03,BK1751,2026中报首亏,1053.76,-0.68,1.03,3.29,4.98,5.38,2.59,71,202,586.37904989
2026-09-03,BK1752,2026中报预减,1054.96,-0.32,0.93,3.0,3.43,5.5,1.67,64,142,477.84817551
2026-09-03,BK1753,光刻胶,1074.9,-0.73,-3.5,-2.49,-0.57,7.49,2.58,12,48,184.39279728
